country,iso2c,iso3c,year,gdp_pc_ppp,region,income
San Marino,SM,SMR,2022,75941.4899090162,Europe & Central Asia,High income
San Marino,SM,SMR,2018,54460.9058332865,Europe & Central Asia,High income
San Marino,SM,SMR,2021,64745.1316780701,Europe & Central Asia,High income
San Marino,SM,SMR,2020,55206.5812324405,Europe & Central Asia,High income
San Marino,SM,SMR,2019,57444.1193582109,Europe & Central Asia,High income
San Marino,SM,SMR,2014,52909.2224071252,Europe & Central Asia,High income
San Marino,SM,SMR,2013,50770.3673195862,Europe & Central Asia,High income
San Marino,SM,SMR,2012,51274.2154785964,Europe & Central Asia,High income
San Marino,SM,SMR,2011,56239.9592730018,Europe & Central Asia,High income
San Marino,SM,SMR,2010,58926.1403701298,Europe & Central Asia,High income
San Marino,SM,SMR,2009,61969.8285368182,Europe & Central Asia,High income
San Marino,SM,SMR,2008,71723.6242187251,Europe & Central Asia,High income
San Marino,SM,SMR,2007,71744.0519986492,Europe & Central Asia,High income
San Marino,SM,SMR,2006,67434.1560064444,Europe & Central Asia,High income
San Marino,SM,SMR,2005,63738.5738721939,Europe & Central Asia,High income
San Marino,SM,SMR,2017,52463.4196397748,Europe & Central Asia,High income
San Marino,SM,SMR,2016,53033.0563376235,Europe & Central Asia,High income
San Marino,SM,SMR,2015,52247.2078276415,Europe & Central Asia,High income
San Marino,SM,SMR,2001,57251.795597303,Europe & Central Asia,High income
San Marino,SM,SMR,2000,53713.4483344714,Europe & Central Asia,High income
San Marino,SM,SMR,1999,52063.9463025736,Europe & Central Asia,High income
San Marino,SM,SMR,1998,47679.1466235324,Europe & Central Asia,High income
San Marino,SM,SMR,1997,44426.4754371403,Europe & Central Asia,High income
San Marino,SM,SMR,1996,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1995,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1994,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1993,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1992,NA,Europe & Central Asia,High income
San Marino,SM,SMR,2004,61113.9018661653,Europe & Central Asia,High income
San Marino,SM,SMR,2003,60223.9128467427,Europe & Central Asia,High income
San Marino,SM,SMR,2002,57583.9069425178,Europe & Central Asia,High income
San Marino,SM,SMR,1989,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1988,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1987,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1986,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1985,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1984,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1983,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1982,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1981,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1980,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1991,NA,Europe & Central Asia,High income
San Marino,SM,SMR,1990,NA,Europe & Central Asia,High income
Sao Tome and Principe,ST,STP,1981,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1980,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2018,3941.03280858409,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2017,3436.31010124694,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2016,3319.54261733278,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2015,3171.50905832741,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2014,3233.3568807314,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2013,2945.73664283744,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2012,2694.65726490631,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2011,2914.21285695222,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2010,2858.56899092769,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2009,2845.73589383231,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2008,2801.83579340874,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2020,5144.53560286014,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2019,4655.48496449805,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2005,2329.01423017277,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2004,2170.94121914898,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2003,2093.50493378321,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2002,1944.99838482036,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2001,1897.87411122439,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2000,1830.36629942706,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1999,1801.54861390926,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1998,1753.90494504665,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1997,1714.38768207392,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1996,1692.57951381916,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1995,1662.67844056238,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2007,2650.1038762996,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2006,2550.59553998213,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1991,1539.92825538325,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1990,1504.39524002616,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1989,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1988,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1987,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1986,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1985,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1984,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1983,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1982,NA,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2022,6033.6811722183,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,2021,5732.69456061536,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1994,1622.61932710044,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1993,1581.48569256943,Sub-Saharan Africa,Lower middle income
Sao Tome and Principe,ST,STP,1992,1556.1723028846,Sub-Saharan Africa,Lower middle income
Saudi Arabia,SA,SAU,2019,59560.2537904546,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2018,59377.8025368768,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2017,53120.4572456269,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2016,49937.0668103808,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2015,53930.8273872622,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2014,62578.0708415156,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2013,62202.8859202572,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2012,65033.6161818077,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2011,64125.2177225838,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2010,58828.7075224838,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2022,71968.074955888,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2021,62690.4966645929,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2020,47518.4877485153,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2006,54638.7412342115,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2005,53548.1791867027,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2004,51225.309265116,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2003,48078.1030737004,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2002,45466.0110734721,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2001,47380.7878428477,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2000,48643.5914969922,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1999,47494.6500012704,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1998,48867.2343493853,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1997,48795.6568426835,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2009,54787.3375051519,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2008,57236.0334591266,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,2007,55029.8534291175,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1993,49503.2160729484,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1992,50355.3902272741,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1991,49295.4588830589,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1990,46214.2031328244,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1989,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1988,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1987,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1986,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1985,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1984,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1983,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1982,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1981,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1980,NA,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1994,48903.5633648868,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1996,48569.1476184307,Middle East & North Africa,High income
Saudi Arabia,SA,SAU,1995,48052.3935813669,Middle East & North Africa,High income
Senegal,SN,SEN,2021,4173.67741399619,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2022,4530.22059496055,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2017,3234.36158194088,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2020,3752.91947490817,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2019,3647.95137357242,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2018,3380.21596529445,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2013,2768.76818711984,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2016,3101.12348494108,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2015,2994.28032714875,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2014,2853.80456250635,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2009,2605.72280250701,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2008,2580.71949180217,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2007,2499.31582882192,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2006,2422.09761798858,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2005,2350.20037042455,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2004,2236.29400949837,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2003,2130.50797474486,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2002,2026.77782446969,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2001,2043.85289540933,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2000,1963.27509878739,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2012,2764.26130708482,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2011,2684.94989722318,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,2010,2662.50486626479,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1998,1798.39199954837,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1997,1719.04799845104,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1996,1679.11494146933,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1995,1656.26724973061,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1994,1578.09460534737,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1993,1587.77652666416,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1992,1572.89009404313,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1991,1560.85968440626,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1990,1513.07729101075,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1989,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1988,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1987,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1986,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1985,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1984,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1983,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1982,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1981,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1980,NA,Sub-Saharan Africa,Lower middle income
Senegal,SN,SEN,1999,1893.0328371207,Sub-Saharan Africa,Lower middle income
Serbia,RS,SRB,1980,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2021,23406.3429959064,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2020,21013.0399401927,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2018,18468.666104895,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2017,17285.2170958971,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2016,16455.0476182167,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2019,20586.9939399294,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2014,15296.1762770253,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2013,15246.9891206157,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2012,14506.1792743387,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2011,14298.3237802577,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2010,13321.5066928033,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2009,13031.2145239837,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2008,13122.5030713165,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2007,11685.8220481971,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2006,10465.5630836128,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2005,9397.61852791871,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2004,8716.29241022421,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2003,8023.9565828202,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2015,15550.4859018426,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1999,5895.28744201351,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1998,6458.94213420734,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1997,6038.65160451682,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1996,5432.56429247283,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1995,5021.0949336075,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1994,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1993,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1992,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1991,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1990,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1989,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1988,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1987,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1986,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1985,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1984,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1983,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1982,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,1981,NA,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2022,26242.3468505296,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2000,6414.34095933836,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2002,7562.727250162,Europe & Central Asia,Upper middle income
Serbia,RS,SRB,2001,6803.49185004108,Europe & Central Asia,Upper middle income
Seychelles,SC,SYC,2021,29979.8272686091,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2022,29972.8758315937,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2017,30674.6487335442,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2020,31055.9442055039,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2019,34219.061370118,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2018,32091.2988657346,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2013,22487.2497747,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2012,22263.822159947,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2011,21780.7075576057,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2010,18981.6586503443,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2009,18453.4410730348,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2008,18880.5748562445,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2007,19473.4206754148,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2006,17503.1964981748,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2005,15846.0514029555,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2004,14160.4071686004,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2016,28811.3970334958,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2015,25435.2289894362,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2014,24984.526915426,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2000,14637.9590709133,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1999,13852.8794973376,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1998,13674.5481055404,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1997,13457.5768218122,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1996,11930.7988905999,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1995,10808.8100201682,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1994,10691.7724799326,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1993,11019.5660238991,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1992,10242.988676183,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1991,9387.46491301342,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1990,8954.94515086132,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1989,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1988,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1987,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1986,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1985,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1984,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1983,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1982,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1981,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,1980,NA,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2002,14569.6256457696,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2001,14614.8329926864,Sub-Saharan Africa,High income
Seychelles,SC,SYC,2003,14141.7230046746,Sub-Saharan Africa,High income
Sierra Leone,SL,SLE,2020,2721.34184517493,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2022,3146.79294389687,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2021,2851.95208070348,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2016,2634.9252433025,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2015,2560.04985807593,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2014,2762.04553745948,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2013,2700.73807805259,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2012,2317.1913997528,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2011,2042.70009101399,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2010,1900.38515206703,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2009,1814.0708691735,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2008,1824.24498367556,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2007,1769.77972125467,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2019,2705.13854735265,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2018,2640.47566787646,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2017,2501.4531554482,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2004,1541.00571374326,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2003,1457.80167818792,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2002,1359.91725413601,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2001,1121.24259939132,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2000,1242.07431827801,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1999,1166.64230603099,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1998,1179.67309085036,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1997,1157.43929250999,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1996,1224.55526032216,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1995,1187.47720409945,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1994,1266.06583665652,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1993,1269.07526650081,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1992,1220.17057304523,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1991,1445.33665303637,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1990,1382.02162141178,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1989,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1988,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1987,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1986,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1985,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1984,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1983,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1982,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1981,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,1980,NA,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2006,1697.69680421278,Sub-Saharan Africa,Low income
Sierra Leone,SL,SLE,2005,1614.5036211509,Sub-Saharan Africa,Low income
Singapore,SG,SGP,2020,101518.31798444,East Asia & Pacific,High income
Singapore,SG,SGP,2019,105335.291974111,East Asia & Pacific,High income
Singapore,SG,SGP,2018,103963.36329269,East Asia & Pacific,High income
Singapore,SG,SGP,2017,95744.1821600957,East Asia & Pacific,High income
Singapore,SG,SGP,2016,89901.8159165036,East Asia & Pacific,High income
Singapore,SG,SGP,2015,87156.187383315,East Asia & Pacific,High income
Singapore,SG,SGP,2014,84555.2446100826,East Asia & Pacific,High income
Singapore,SG,SGP,2013,83088.3185411658,East Asia & Pacific,High income
Singapore,SG,SGP,2012,82107.7270892092,East Asia & Pacific,High income
Singapore,SG,SGP,2011,80052.3914982651,East Asia & Pacific,High income
Singapore,SG,SGP,2010,75400.5557984177,East Asia & Pacific,High income
Singapore,SG,SGP,1981,NA,East Asia & Pacific,High income
Singapore,SG,SGP,1980,NA,East Asia & Pacific,High income
Singapore,SG,SGP,2006,64060.5686042424,East Asia & Pacific,High income
Singapore,SG,SGP,2005,58821.6934650901,East Asia & Pacific,High income
Singapore,SG,SGP,2004,54383.8062332219,East Asia & Pacific,High income
Singapore,SG,SGP,2003,48778.2983301244,East Asia & Pacific,High income
Singapore,SG,SGP,2002,45083.2529904573,East Asia & Pacific,High income
Singapore,SG,SGP,2001,43109.0641940157,East Asia & Pacific,High income
Singapore,SG,SGP,2000,43781.2691496809,East Asia & Pacific,High income
Singapore,SG,SGP,1999,39948.7801331011,East Asia & Pacific,High income
Singapore,SG,SGP,1998,37559.6121638987,East Asia & Pacific,High income
Singapore,SG,SGP,1997,39286.4321601725,East Asia & Pacific,High income
Singapore,SG,SGP,1996,36872.7035848938,East Asia & Pacific,High income
Singapore,SG,SGP,1995,35090.0687488309,East Asia & Pacific,High income
Singapore,SG,SGP,1994,33057.5376985057,East Asia & Pacific,High income
Singapore,SG,SGP,1993,30062.1391659164,East Asia & Pacific,High income
Singapore,SG,SGP,1992,27021.840881851,East Asia & Pacific,High income
Singapore,SG,SGP,1991,25530.3666982244,East Asia & Pacific,High income
Singapore,SG,SGP,1990,23815.1597264713,East Asia & Pacific,High income
Singapore,SG,SGP,1989,NA,East Asia & Pacific,High income
Singapore,SG,SGP,1988,NA,East Asia & Pacific,High income
Singapore,SG,SGP,1987,NA,East Asia & Pacific,High income
Singapore,SG,SGP,1986,NA,East Asia & Pacific,High income
Singapore,SG,SGP,1985,NA,East Asia & Pacific,High income
Singapore,SG,SGP,1984,NA,East Asia & Pacific,High income
Singapore,SG,SGP,1983,NA,East Asia & Pacific,High income
Singapore,SG,SGP,1982,NA,East Asia & Pacific,High income
Singapore,SG,SGP,2022,143094.949896959,East Asia & Pacific,High income
Singapore,SG,SGP,2021,132617.354020876,East Asia & Pacific,High income
Singapore,SG,SGP,2007,68804.9832153264,East Asia & Pacific,High income
Singapore,SG,SGP,2009,66212.962556152,East Asia & Pacific,High income
Singapore,SG,SGP,2008,67735.3480852019,East Asia & Pacific,High income
Sint Maarten (Dutch part),SX,SXM,2021,40507.0672411717,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2020,38901.4867603712,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2017,44479.2967076826,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2016,44845.106868735,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2019,45715.6970519376,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2018,41653.2008964784,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2013,36178.1870158544,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2012,35520.5138693527,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2015,44587.5911500766,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2014,43514.2365385271,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2022,47005.4692201475,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2008,NA,Latin America & Caribbean,High income
Sint Maarten (Dutch part),SX,SXM,2007,NA,Latin America & Caribbean,High income
